ANIMAL	FATHER	MOTHER
302111	201602	201601
302112	201822	201821
302121	202232	202231
302122	201472	201471
302131	202252	202251
302132	201502	201501
302141	135	136
302142	169	170
302151	200882	200881
302152	202812	202811
302161	201502	201501
302162	202792	202791
302171	202082	202081
302172	202732	202731
302181	202572	202571
302182	202162	202161
302191	202212	202211
302192	200992	200991
302201	202562	202561
302202	202572	202571
302211	202562	202561
302212	202582	202581
302221	201782	201781
302222	202482	202481
302231	201842	201841
302232	202542	202541
302241	202042	202041
302242	202542	202541
302251	202602	202601
302252	171	172
302261	202052	202051
302262	173	174
302271	202072	202071
302272	202552	202551
302291	202602	202601
302292	175	176
302301	202602	202601
302302	201912	201911
302311	202542	202541
302312	202712	202711
302321	202602	202601
302322	200852	200851
302331	201782	201781
302332	202662	202661
302341	202462	202461
302342	201152	201151
302351	202722	202721
302352	200062	200061
302371	202032	202031
302372	201202	201201
302381	202252	202251
302382	202792	202791
302391	202622	202621
302392	177	178
302401	202802	202801
302402	201872	201871
302411	202282	202281
302412	179	180
302421	202642	202641
302422	181	182
302431	200142	200141
302432	202082	202081
302441	200452	200451
302442	202042	202041
302461	200842	200841
302462	200102	200101
302471	200882	200881
302472	200152	200151
302481	202292	202291
302482	200092	200091
302501	201532	201531
302502	200492	200491
302511	200252	200251
302512	183	184
302521	200432	200431
302522	185	186
302531	201332	201331
302532	200012	200011
302541	201392	201391
302542	200352	200351
302551	202112	202111
302552	202532	202531
302561	202642	202641
302562	200092	200091
302571	201272	201271
302572	187	188
400011	300382	300381
400012	300122	300121
400021	300862	300861
400022	300052	300051
400031	300862	300861
400032	300322	300321
400051	300022	300021
400052	300862	300861
400061	300362	300361
400062	300062	300061
400071	300382	300381
400072	300342	300341
400081	300292	300291
400082	300622	300621
400091	300812	300811
400092	300262	300261
400101	300362	300361
400102	300032	300031
400111	300132	300131
400112	300812	300811
400121	300332	300331
400122	300692	300691
400131	300092	300091
400132	300842	300841
400151	300232	300231
400152	300692	300691
400251	300072	300071
400252	300652	300651
400261	300722	300721
400262	300682	300681
400271	300532	300531
400272	300702	300701
400281	189	190
400282	191	192
400291	193	194
400292	195	196
400301	301722	301721
400302	301952	301951
400311	301332	301331
400312	301652	301651
400321	301352	301351
400322	300232	300231
400331	300642	300641
400332	300022	300021
400341	300752	300751
400342	300012	300011
400351	301162	301161
400352	300172	300171
400361	302052	302051
400362	301752	301751
400371	300132	300131
400372	301912	301911
400381	300422	300421
400382	301922	301921
400391	300082	300081
400392	301932	301931
400401	301992	301991
400402	301872	301871
400411	300072	300071
400412	300492	300491
400421	300972	300971
400422	301482	301481
400431	300292	300291
400432	301652	301651
400441	300782	300781
400442	301362	301361
400451	301422	301421
400452	301472	301471
400461	301342	301341
400462	301622	301621
400471	300592	300591
400472	301172	301171
400481	301412	301411
400482	301342	301341
400491	431	432
400492	301842	301841
400501	301452	301451
400502	301272	301271
400511	300872	300871
400512	301492	301491
400521	301522	301521
400522	300382	300381
400531	300502	300501
400532	300382	300381
400541	300492	300491
400542	300262	300261
400551	300292	300291
400552	300382	300381
400561	300072	300071
400562	300182	300181
400571	300192	300191
400572	300762	300761
400581	300232	300231
400582	301472	301471
400591	300132	300131
400592	301482	301481
400601	301102	301101
400602	301352	301351
400611	301152	301151
400612	300392	300391
400621	301202	301201
400622	301112	301111
400631	301232	301231
400632	300812	300811
400651	301362	301361
400652	300412	300411
400661	301442	301441
400662	300462	300461
400671	301652	301651
400672	300472	300471
400681	301682	301681
400682	300212	300211
400691	300172	300171
400692	301952	301951
400701	300272	300271
400702	300442	300441
400711	300322	300321
400712	300202	300201
400721	300192	300191
400722	301962	301961
400731	300172	300171
400732	301752	301751
400741	300322	300321
400742	301492	301491
400751	197	198
400752	199	200
400761	301972	301971
400762	300032	300031
400771	301992	301991
400772	300102	300101
400791	301592	301591
400792	300312	300311
400801	301352	301351
400802	300342	300341
400811	301352	301351
400812	300372	300371
400821	300382	300381
400822	301662	301661
400831	300362	300361
400832	301562	301561
400841	300322	300321
400842	301612	301611
400851	300042	300041
400852	301302	301301
400861	300042	300041
400862	302532	302531
400871	300072	300071
400872	302112	302111
400881	300272	300271
400882	302022	302021
400891	300332	300331
400892	301992	301991
400901	300362	300361
400902	301892	301891
400911	300542	300541
400912	301812	301811
400921	300662	300661
400922	300422	300421
400931	300662	300661
400932	300352	300351
400941	301002	301001
400942	300322	300321
400951	301052	301051
400952	300342	300341
400961	301222	301221
400962	300252	300251
400971	301382	301381
400972	300222	300221
400981	301632	301631
400982	300162	300161
400991	301922	301921
400992	300082	300081
401001	301942	301941
401002	300032	300031
401011	301652	301651
401012	300742	300741
401021	300272	300271
401022	300812	300811
401031	301192	301191
401032	300802	300801
401051	201	202
401052	203	204
401061	205	206
401062	207	208
401071	209	210
401072	211	212
401081	213	214
401082	215	216
401091	300252	300251
401092	302532	302531
401101	300482	300481
401102	301942	301941
401111	300502	300501
401112	301782	301781
401121	300822	300821
401122	301922	301921
401131	300892	300891
401132	301272	301271
401141	300962	300961
401142	301652	301651
401151	301432	301431
401152	301522	301521
401161	301652	301651
401162	301492	301491
401171	301772	301771
401172	301472	301471
401191	300272	300271
401192	302532	302531
401201	300632	300631
401202	301382	301381
401211	300772	300771
401212	301172	301171
401221	300842	300841
401222	301152	301151
401231	300862	300861
401232	300812	300811
401241	301242	301241
401242	301022	301021
401251	301642	301641
401252	300072	300071
401261	217	218
401262	219	220
401271	300252	300251
401272	301172	301171
401281	300522	300521
401282	300072	300071
401291	300662	300661
401292	300272	300271
401301	300812	300811
401302	300592	300591
401311	300862	300861
401312	300772	300771
401321	301062	301061
401322	300522	300521
401331	301322	301321
401332	300512	300511
401341	301382	301381
401342	300882	300881
401351	301732	301731
401352	300042	300041
401361	300242	300241
401362	302532	302531
401371	300592	300591
401372	302322	302321
401381	300772	300771
401382	302012	302011
401391	300982	300981
401392	301072	301071
401401	301032	301031
401402	301192	301191
401411	301082	301081
401412	301172	301171
401421	301152	301151
401422	300732	300731
401431	301182	301181
401432	300662	300661
401441	301252	301251
401442	300592	300591
401461	301392	301391
401462	300342	300341
401471	301432	301431
401472	300332	300331
401481	301462	301461
401482	300272	300271
401491	301502	301501
401492	300252	300251
401501	301582	301581
401502	300932	300931
401511	301702	301701
401512	300912	300911
401521	301712	301711
401522	300882	300881
401531	301732	301731
401532	300572	300571
401541	301942	301941
401542	300832	300831
401551	301792	301791
401552	301552	301551
401561	300712	300711
401562	301032	301031
401571	300332	300331
401572	301762	301761
401581	300772	300771
401582	301802	301801
401591	300852	300851
401592	301572	301571
401601	300942	300941
401602	301512	301511
401611	301112	301111
401612	301302	301301
401641	301642	301641
401642	301172	301171
401651	301802	301801
401652	301042	301041
401671	301902	301901
401672	300992	300991
401681	302052	302051
401682	301262	301261
401691	300812	300811
401692	221	222
401701	300272	300271
401702	301252	301251
401711	300512	300511
401712	301212	301211
401721	300542	300541
401722	301142	301141
401731	300902	300901
401732	301012	301011
401741	301802	301801
401742	301312	301311
401751	300072	300071
401752	301922	301921
401761	300102	300101
401762	301992	301991
401771	300102	300101
401772	300092	300091
401791	300592	300591
401792	301482	301481
401801	300622	300621
401802	301382	301381
401811	300912	300911
401812	301362	301361
401821	301172	301171
401822	301272	301271
401831	301352	301351
401832	301232	301231
401841	301412	301411
401842	300382	300381
401851	301472	301471
401852	300532	300531
401861	301622	301621
401862	300692	300691
401871	302112	302111
401872	300042	300041
401881	300142	300141
401882	301152	301151
401901	300772	300771
401902	300882	300881
401911	301112	301111
401912	300862	300861
401921	301192	301191
401922	300812	300811
401931	301372	301371
401932	300842	300841
401941	301462	301461
401942	301252	301251
401951	301502	301501
401952	300522	300521
401961	301602	301601
401962	223	224
401971	301622	301621
401972	301782	301781
401981	301802	301801
401982	225	226
401991	301822	301821
401992	301652	301651
402001	302012	302011
402002	301022	301021
402011	301852	301851
402012	300052	300051
402041	227	228
402042	229	230
402051	300502	300501
402052	301582	301581
402071	301582	301581
402072	301622	301621
402081	302072	302071
402082	301892	301891
402091	231	232
402092	233	234
402101	235	236
402102	237	238
402111	239	240
402112	241	242
402121	243	244
402122	245	246
402131	247	248
402132	249	250
402141	251	252
402142	253	254
402151	255	256
402152	257	258
402161	300362	300361
402162	300102	300101
402171	301112	301111
402172	301622	301621
402181	259	260
402182	261	262
402191	263	264
402192	265	266
402201	300582	300581
402202	301892	301891
402231	267	268
402232	269	270
402241	271	272
402242	273	274
402251	300362	300361
402252	300412	300411
402261	300072	300071
402262	302112	302111
402271	300202	300201
402272	301752	301751
402281	302132	302131
402282	300662	300661
402291	301602	301601
402292	275	276
402301	302192	302191
402302	277	278
402311	300662	300661
402312	279	280
402321	302102	302101
402322	301622	301621
402331	301252	301251
402332	301732	301731
402341	301852	301851
402342	281	282
402351	283	284
402352	285	286
402361	287	288
402362	289	290
402371	301602	301601
402372	301772	301771
402381	301692	301691
402382	301622	301621
402391	302192	302191
402392	301752	301751
402401	302202	302201
402402	301962	301961
402411	302202	302201
402412	301252	301251
402421	302072	302071
402422	300402	300401
402431	301882	301881
402432	301572	301571
402441	301622	301621
402442	300162	300161
402451	301622	301621
402452	301882	301881
402461	301522	301521
402462	302092	302091
402471	301252	301251
402472	300362	300361
402481	291	292
402482	293	294
402491	302232	302231
402492	300222	300221
402501	302372	302371
402502	300292	300291
402511	300162	300161
402512	295	296
402521	301732	301731
402522	297	298
402531	302092	302091
402532	299	300
402551	302202	302201
402552	300662	300661
402561	300162	300161
402562	301622	301621
402571	301	302
402572	303	304
402581	301582	301581
402582	300162	300161
402591	300182	300181
402592	302002	302001
402601	200252	200251
402602	305	306
402611	202282	202281
402612	307	308
402621	302232	302231
402622	302102	302101
402631	302352	302351
402632	302122	302121
402641	302162	302161
402642	317	318
402651	302102	302101
402652	302202	302201
402661	302322	302321
402662	302232	302231
402671	302382	302381
402672	302232	302231
402681	302252	302251
402682	319	320
402691	302122	302121
402692	302372	302371
402701	302372	302371
402702	321	322
402711	302232	302231
402712	302402	302401
402721	302392	302391
402722	323	324
402731	309	310
402732	311	312
402741	313	314
402742	315	316
402751	302322	302321
402752	302102	302101
402761	302102	302101
402762	302232	302231
402771	302322	302321
402772	302252	302251
402781	302382	302381
402782	302212	302211
402791	302102	302101
402792	302372	302371
402801	302382	302381
402802	302372	302371
402811	302162	302161
402812	302402	302401
402821	302212	302211
402822	302392	302391
402831	429	430
402832	302392	302391
500011	333	334
500012	335	336
500021	400132	400131
500022	400872	400871
500031	400052	400051
500032	400792	400791
500041	400432	400431
500042	400762	400761
500051	400072	400071
500052	401132	401131
500061	400312	400311
500062	400092	400091
500071	400152	400151
500072	400932	400931
500081	400892	400891
500082	400532	400531
500091	337	338
500092	339	340
500101	400322	400321
500102	400012	400011
500111	401482	401481
500112	401442	401441
500121	341	342
500122	343	344
500131	400052	400051
500132	400282	400281
500141	400332	400331
500142	400322	400321
500151	400432	400431
500152	400342	400341
500161	400562	400561
500162	400362	400361
500181	400502	400501
500182	400442	400441
500191	400052	400051
500192	400472	400471
500201	400882	400881
500202	400512	400511
500211	400592	400591
500212	400022	400021
500221	400132	400131
500222	401122	401121
500231	400522	400521
500232	400912	400911
500241	345	346
500242	347	348
500251	400352	400351
500252	400482	400481
500261	400432	400431
500262	400572	400571
500271	400842	400841
500272	400092	400091
500281	400892	400891
500282	400022	400021
500291	400412	400411
500292	400632	400631
500301	400572	400571
500302	400672	400671
500311	400882	400881
500312	400602	400601
500321	349	350
500322	351	352
500331	353	354
500332	355	356
500341	400022	400021
500342	402642	402641
500351	402812	402811
500352	402662	402661
500361	402782	402781
500362	402262	402261
500371	400682	400681
500372	401642	401641
500381	401172	401171
500382	401682	401681
500391	400472	400471
500392	401712	401711
500401	400072	400071
500402	401672	401671
500411	401802	401801
500412	401372	401371
500421	401392	401391
500422	401402	401401
500431	400822	400821
500432	401212	401211
500441	401692	401691
500442	401192	401191
500451	402002	402001
500452	400412	400411
500461	357	358
500462	359	360
500471	361	362
500472	363	364
500481	400592	400591
500482	401552	401551
500491	400382	400381
500492	401522	401521
500501	402622	402621
500502	401412	401411
500511	401842	401841
500512	401422	401421
500521	400442	400441
500522	401242	401241
500531	401642	401641
500532	400812	400811
500541	401982	401981
500542	400692	400691
500551	401142	401141
500552	400602	400601
500561	400842	400841
500562	400512	400511
500571	401482	401481
500572	400392	400391
500581	400802	400801
500582	400422	400421
500591	402262	402261
500592	400322	400321
500601	401772	401771
500602	402432	402431
500621	400432	400431
500622	401732	401731
500631	401142	401141
500632	401722	401721
500641	400562	400561
500642	401592	401591
500661	400422	400421
500662	400282	400281
500671	365	366
500672	367	368
500681	369	370
500682	371	372
500691	373	374
500692	375	376
500701	400332	400331
500702	402432	402431
500711	401242	401241
500712	402502	402501
500721	400872	400871
500722	401212	401211
500731	401332	401331
500732	402662	402661
500741	400422	400421
500742	402282	402281
500751	400592	400591
500752	402272	402271
500761	402752	402751
500762	402172	402171
500771	400662	400661
500772	402202	402201
500781	401202	401201
500782	402052	402051
500791	377	378
500792	203	204
500801	401192	401191
500802	400682	400681
500811	401322	401321
500812	400632	400631
500821	401302	401301
500822	400622	400621
500831	400412	400411
500832	400362	400361
500851	401722	401721
500852	400412	400411
500861	400412	400411
500862	400382	400381
500871	400822	400821
500872	400322	400321
500881	402172	402171
500882	400312	400311
500891	400432	400431
500892	400342	400341
500901	401252	401251
500902	400322	400321
500911	401222	401221
500912	400112	400111
500921	400662	400661
500922	400082	400081
500931	402502	402501
500932	400062	400061
500941	381	382
500942	207	208
500951	401852	401851
500952	401952	401951
500961	401302	401301
500962	402662	402661
500971	400502	400501
500972	401592	401591
500981	402172	402171
500982	401522	401521
500991	401402	401401
500992	401512	401511
501001	402262	402261
501002	401392	401391
501011	401152	401151
501012	401262	401261
501021	401402	401401
501022	401132	401131
501031	401652	401651
501032	400912	400911
501041	400112	400111
501042	401462	401461
501051	400052	400051
501052	402632	402631
501061	400402	400401
501062	401922	401921
501071	401422	401421
501072	402052	402051
501081	400122	400121
501082	401872	401871
501091	401332	401331
501092	401822	401821
501101	402622	402621
501102	400362	400361
501111	385	386
501112	215	216
501121	389	390
501122	211	212
501141	400112	400111
501142	401682	401681
501161	401252	401251
501162	401502	401501
501171	401462	401461
501172	401492	401491
501181	401792	401791
501182	401262	401261
501191	402262	402261
501192	401652	401651
501201	400452	400451
501202	401612	401611
501221	401262	401261
501222	401192	401191
501231	400622	400621
501232	400052	400051
501281	401142	401141
501282	402432	402431
501291	401502	401501
501292	402162	402161
501311	401552	401551
501312	400552	400551
501321	401592	401591
501322	400552	400551
501331	402282	402281
501332	400132	400131
501341	402502	402501
501342	400712	400711
501351	402762	402761
501352	402272	402271
501361	393	394
501362	395	396
501371	402052	402051
501372	400922	400921
501381	401882	401881
501382	401192	401191
501391	402442	402441
501392	400922	400921
501401	401462	401461
501402	400082	400081
501421	402442	402441
501422	402142	402141
501431	402002	402001
501432	402582	402581
501441	400012	400011
501442	402772	402771
501451	400302	400301
501452	402042	402041
501481	397	398
501482	399	400
501491	401	402
501492	403	404
501501	402602	402601
501502	401212	401211
501511	402772	402771
501512	400522	400521
501521	402472	402471
501522	400532	400531
501531	402642	402641
501532	401212	401211
501541	401482	401481
501542	400932	400931
501551	401552	401551
501552	401272	401271
501561	402642	402641
501562	400862	400861
501571	400272	400271
501572	400742	400741
501591	402612	402611
501592	400302	400301
501601	401412	401411
501602	400302	400301
501621	201	202
501622	400812	400811
501631	402452	402451
501632	402402	402401
501641	400512	400511
501642	401282	401281
501651	400802	400801
501652	400302	400301
501661	401342	401341
501662	402742	402741
501671	400862	400861
501672	401222	401221
501681	400922	400921
501682	402662	402661
501691	401332	401331
501692	400902	400901
501701	402712	402711
501702	401882	401881
501711	402692	402691
501712	401642	401641
501721	402642	402641
501722	402202	402201
501731	402402	402401
501732	402142	402141
501741	402832	402831
501742	401372	401371
501751	401692	401691
501752	401942	401941
501761	402702	402701
501762	401912	401911
501771	401472	401471
501772	401582	401581
501781	402802	402801
501782	401492	401491
501791	402612	402611
501792	401992	401991
501801	401652	401651
501802	401432	401431
501811	402812	402811
501812	401352	401351
501821	400352	400351
501822	400832	400831
501831	401652	401651
501832	400722	400721
501841	401692	401691
501842	400582	400581
501851	401972	401971
501852	402142	402141
501861	401852	401851
501862	402592	402591
501871	401772	401771
501872	402582	402581
501881	401232	401231
501882	402482	402481
501891	402712	402711
501892	402242	402241
501901	402682	402681
501902	402232	402231
501911	402602	402601
501912	402832	402831
501921	401702	401701
501922	402832	402831
501931	407	408
501932	409	410
501941	401922	401921
501942	402792	402791
501951	402612	402611
501952	402402	402401
501971	401562	401561
501972	402332	402331
501981	402832	402831
501982	401682	401681
501991	402712	402711
501992	401712	401711
502001	400102	400101
502002	401552	401551
502031	401552	401551
502032	402702	402701
502061	401952	401951
502062	401222	401221
502081	401822	401821
502082	400122	400121
502101	401792	401791
502102	401192	401191
502111	402832	402831
502112	400512	400511
502121	402442	402441
502122	400122	400121
502131	402592	402591
502132	400082	400081
502141	401532	401531
502142	401192	401191
502151	401342	401341
502152	402142	402141
502161	402592	402591
502162	402132	402131
502171	401242	401241
502172	402582	402581
502181	401992	401991
502182	402512	402511
502191	401432	401431
502192	402562	402561
502201	401322	401321
502202	402402	402401
502211	402442	402441
502212	402372	402371
502221	401582	401581
502222	402392	402391
502231	402242	402241
502232	402402	402401
502241	400562	400561
502242	402642	402641
502251	400532	400531
502252	402802	402801
502261	402102	402101
502262	401932	401931
502271	401422	401421
502272	401852	401851
502281	401392	401391
502282	401642	401641
502291	401552	401551
502292	401402	401401
502301	401802	401801
502302	401122	401121
502311	402262	402261
502312	400812	400811
502321	402172	402171
502322	400742	400741
502331	402282	402281
502332	400512	400511
502341	402302	402301
502342	400012	400011
502381	402232	402231
502382	402142	402141
502391	401412	401411
502392	401262	401261
502401	400132	400131
502402	401682	401681
502411	402242	402241
502412	401432	401431
502421	401882	401881
502422	401212	401211
502431	401842	401841
502432	400832	400831
502441	400592	400591
502442	400922	400921
502451	401992	401991
502452	401272	401271
502461	402202	402201
502462	400742	400741
502471	402772	402771
502472	401512	401511
502481	402592	402591
502482	400402	400401
502491	401582	401581
502492	400302	400301
502501	401222	401221
502502	400092	400091
502511	400742	400741
502512	402722	402721
502521	400112	400111
502522	402422	402421
502531	401792	401791
502532	401912	401911
502541	400692	400691
502542	401962	401961
502551	401792	401791
502552	401752	401751
502561	401752	401751
502562	401672	401671
502571	402832	402831
502572	401492	401491
502581	402832	402831
502582	401372	401371
502591	401922	401921
502592	401202	401201
502601	402332	402331
502602	401212	401211
502611	401202	401201
502612	400702	400701
502621	402622	402621
502622	400732	400731
502631	402672	402671
502632	400272	400271
502641	401862	401861
502642	400062	400061
502651	402372	402371
502652	400032	400031
502661	401362	401361
502662	402402	402401
502671	401542	401541
502672	402402	402401
502691	402782	402781
502692	401942	401941
502701	402462	402461
502702	401912	401911
502711	402072	402071
502712	401672	401671
502721	402072	402071
502722	401582	401581
502731	401562	401561
502732	401432	401431
502741	402722	402721
502742	400832	400831
502751	401652	401651
502752	402112	402111
502761	401952	401951
502762	402112	402111
502771	401332	401331
502772	402092	402091
502781	400152	400151
502782	402322	402321
502791	401592	401591
502792	402012	402011
502801	401442	401441
502802	401742	401741
502811	400402	400401
502812	401602	401601
502821	400072	400071
502822	401352	401351
502831	402122	402121
502832	402192	402191
502841	402782	402781
502842	402252	402251
502851	402142	402141
502852	402192	402191
502861	401302	401301
502862	400772	400771
502871	400762	400761
502872	400092	400091
502881	402372	402371
502882	401712	401711
502891	400812	400811
502892	402802	402801
502901	400522	400521
502902	400032	400031
502921	402142	402141
502922	401492	401491
502931	401332	401331
502932	401372	401371
502941	402562	402561
502942	400732	400731
502951	400762	400761
502952	400732	400731
502961	401792	401791
502962	411	412
502971	402422	402421
502972	413	414
502981	402692	402691
502982	415	416
502991	402382	402381
502992	417	418
503001	402712	402711
503002	419	420
503011	402242	402241
503012	421	422
503021	402392	402391
503022	401752	401751
503031	402132	402131
503032	401562	401561
503041	402532	402531
503042	402072	402071
503051	401872	401871
503052	400792	400791
503061	401982	401981
503062	400862	400861
503071	401642	401641
503072	400702	400701
503081	401792	401791
503082	400732	400731
503091	423	424
503092	425	426
503101	427	428
503102	402722	402721
600011	500802	500801
600012	500032	500031
600021	500532	500531
600022	500452	500451
600051	502422	502421
600052	433	434
600061	500372	500371
600062	500142	500141
600071	500802	500801
600072	500032	500031
600081	501052	501051
600082	501052	501051
600091	501862	501861
600092	500712	500711
600101	501552	501551
600102	500162	500161
600111	501542	501541
600112	500132	500131
600131	500442	500441
600132	501232	501231
600141	500142	500141
600142	435	436
600151	501862	501861
600152	437	438
600161	500372	500371
600162	500032	500031
600171	500142	500141
600172	500782	500781
600181	500142	500141
600182	500212	500211
600191	500712	500711
600192	500162	500161
600201	502172	502171
600202	500372	500371
600211	500132	500131
600212	501352	501351
600231	500882	500881
600232	502152	502151
600241	501502	501501
600242	500222	500221
600251	502152	502151
600252	500812	500811
600261	500182	500181
600262	500642	500641
600271	439	440
600272	500102	500101
600281	441	442
600282	500052	500051
600291	443	444
600292	501102	501101
600301	500392	500391
600302	501972	501971
600311	500502	500501
600312	500702	500701
600321	500742	500741
600322	501012	501011
600331	500902	500901
600332	502262	502261
600341	501052	501051
600342	502142	502141
600361	445	446
600362	447	448
600371	449	450
600372	451	452
600381	501602	501601
600382	500182	500181
600391	500702	500701
600392	500212	500211
600401	501922	501921
600402	500252	500251
600411	500862	500861
600412	501032	501031
600421	500772	500771
600422	500232	500231
600431	502142	502141
600432	500622	500621
600441	501332	501331
600442	500452	500451
600451	501972	501971
600452	502182	502181
600461	453	454
600462	455	456
600471	500152	500151
600472	500112	500111
600481	500212	500211
600482	501352	501351
600491	500372	500371
600492	502652	502651
600501	501062	501061
600502	500392	500391
600511	501332	501331
600512	500782	500781
600611	501862	501861
600612	501382	501381
600631	501922	501921
600632	502592	502591
600641	502002	502001
600642	502482	502481
600651	502742	502741
600652	502542	502541
600661	503072	503071
600662	502242	502241
600671	503102	503101
600672	500212	500211
600681	457	458
600682	500202	500201
600691	459	460
600692	500312	500311
600701	500032	500031
600702	501832	501831
600711	500182	500181
600712	461	462
600721	500272	500271
600722	501972	501971
600731	500532	500531
600732	500832	500831
600741	500642	500641
600742	502602	502601
600751	500872	500871
600752	463	464
600761	501042	501041
600762	500202	500201
600771	501202	501201
600772	500132	500131
600781	501332	501331
600782	502132	502131
600791	501502	501501
600792	503052	503051
600801	502002	502001
600802	502562	502561
600811	465	466
600812	500512	500511
600821	467	468
600822	500492	500491
600831	500082	500081
600832	501552	501551
600841	500312	500311
600842	500522	500521
600851	500562	500561
600852	500642	500641
600861	500582	500581
600862	502972	502971
600871	500632	500631
600872	502962	502961
600881	500902	500901
600882	500522	500521
600901	501692	501691
600902	501862	501861
600911	501922	501921
600912	501012	501011
600921	469	470
600922	502722	502721
600931	500272	500271
600932	502312	502311
600941	500292	500291
600942	501122	501121
600951	500352	500351
600952	500222	500221
600961	500562	500561
600962	501162	501161
600971	500582	500581
600972	501072	501071
600981	500632	500631
600982	471	472
600991	500972	500971
600992	501822	501821
601001	501002	501001
601002	502572	502571
601011	501012	501011
601012	500702	500701
601021	501092	501091
601022	501082	501081
601031	501202	501201
601032	500852	500851
601041	501282	501281
601042	501052	501051
601051	501322	501321
601052	501022	501021
601061	501722	501721
601062	501402	501401
601081	502872	502871
601082	473	474
601091	503072	503071
601092	475	476
601101	477	478
601102	500302	500301
601111	479	480
601112	502582	502581
601121	481	482
601122	500262	500261
601131	483	484
601132	500902	500901
601141	501222	501221
601142	500622	500621
601151	500102	500101
601152	500112	500111
601171	500292	500291
601172	501102	501101
601191	500312	500311
601192	501172	501171
601201	500482	500481
601202	501502	501501
601211	500512	500511
601212	501872	501871
601221	500542	500541
601222	500572	500571
601231	500582	500581
601232	502872	502871
601241	500662	500661
601242	485	486
601251	500672	500671
601252	500982	500981
601271	501042	501041
601272	500552	500551
601281	501052	501051
601282	500052	500051
601291	501092	501091
601292	500342	500341
601301	501122	501121
601302	503022	503021
601311	501162	501161
601312	487	488
601321	501182	501181
601322	500522	500521
601341	501222	501221
601342	502542	502541
601351	501372	501371
601352	501342	501341
601361	501432	501431
601362	502582	502581
601371	502002	502001
601372	500852	500851
601391	489	490
601392	500252	500251
601401	491	492
601402	500882	500881
601411	493	494
601412	500352	500351
601421	500272	500271
601422	501622	501621
601431	500302	500301
601432	502792	502791
601441	500352	500351
601442	501572	501571
601451	500552	500551
601452	501852	501851
601461	500662	500661
601462	502782	502781
601471	500852	500851
601472	501512	501511
601481	500872	500871
601482	500932	500931
601491	500952	500951
601492	500522	500521
601501	501042	501041
601502	501432	501431
601511	501122	501121
601512	495	496
601521	501162	501161
601522	501392	501391
601531	501342	501341
601532	501142	501141
601541	501422	501421
601542	502802	502801
601551	501502	501501
601552	500152	500151
601561	501602	501601
601562	502872	502871
601571	501752	501751
601572	502882	502881
601581	502002	502001
601582	501402	501401
601591	502282	502281
601592	501652	501651
601601	498	496
601602	501052	501051
601611	499	500
601612	502812	502811
601621	501	502
601622	501082	501081
601631	500152	500151
601632	500312	500311
601641	500352	500351
601642	500442	500441
601661	500412	500411
601662	501352	501351
601671	500512	500511
601672	500662	500661
601681	500542	500541
601682	501562	501561
601691	501092	501091
601692	501512	501511
601711	501222	501221
601712	503	504
601721	501322	501321
601722	503072	503071
601731	501342	501341
601732	501202	501201
601741	501372	501371
601742	501282	501281
601751	501452	501451
601752	501392	501391
601761	501512	501511
601762	501672	501671
601771	501602	501601
601772	501632	501631
601781	501642	501641
601782	501692	501691
601791	501652	501651
601792	505	506
601801	501682	501681
601802	500392	500391
601811	501722	501721
601812	500872	500871
601821	501852	501851
601822	507	508
601831	501892	501891
601832	500932	500931
601841	509	510
601842	500482	500481
601851	511	512
601852	500852	500851
601861	500562	500561
601862	501872	501871
601871	500972	500971
601872	500262	500261
601881	501092	501091
601882	500342	500341
601891	501772	501771
601892	502172	502171
601901	500992	500991
601902	500972	500971
601911	501952	501951
601912	502182	502181
601921	502652	502651
601922	500932	500931
601931	513	514
601932	501142	501141
601941	500302	500301
601942	500022	500021
601951	500342	500341
601952	500392	500391
601961	500622	500621
601962	500442	500441
601971	500972	500971
601972	501702	501701
601981	501172	501171
601982	502422	502421
601991	501232	501231
601992	502822	502821
602001	501282	501281
602002	503022	503021
602021	501602	501601
602022	502462	502461
602031	501632	501631
602032	501372	501371
602041	501652	501651
602042	500642	500641
602051	515	516
602052	517	518
602061	500302	500301
602062	502202	502201
602071	500422	500421
602072	500402	500401
602081	500482	500481
602082	501522	501521
602091	500542	500541
602092	502572	502571
602101	500992	500991
602102	503062	503061
602111	501372	501371
602112	502032	502031
602121	501682	501681
602122	502152	502151
602131	501722	501721
602132	501202	501201
602141	501842	501841
602142	501542	501541
602151	501892	501891
602152	502142	502141
602161	501902	501901
602162	500932	500931
602171	501912	501911
602172	500232	500231
602181	502122	502121
602182	501802	501801
602191	502392	502391
602192	502132	502131
602201	502872	502871
602202	501692	501691
602211	519	520
602212	501832	501831
602221	500922	500921
602222	500342	500341
602231	501522	501521
602232	521	522
602331	501182	501181
602332	500622	500621
602341	501282	501281
602342	500662	500661
602361	501442	501441
602362	501572	501571
602371	501702	501701
602372	502132	502131
602381	501892	501891
602382	500702	500701
602391	501972	501971
602392	501802	501801
602411	501182	501181
602412	502222	502221
602421	500752	500751
602422	501802	501801
602441	500602	500601
602442	523	524
602461	501032	501031
602462	525	526
602471	501182	501181
602472	527	528
602491	502142	502141
602492	500952	500951
602501	502172	502171
602502	529	530
602511	503102	503101
602512	501902	501901
602521	500042	500041
602522	531	532
602531	500422	500421
602532	533	534
602541	501002	501001
602542	535	536
602551	501592	501591
602552	537	538
602561	501942	501941
602562	539	540
